stationNaptan,stationName,stopType,lat,lon,line,wifi,zone,address
940GZZLUTMP,Temple Underground Station,NaptanMetroStation,51.51101,-0.114256,district,yes,1,"Temple Station,London Underground Ltd.,Victoria Embankment,London,WC2R 2PH"
940GZZLUTNG,Turnham Green Underground Station,NaptanMetroStation,51.495152,-0.254554,district,yes,2,"Turnham Green Station,London Underground Ltd.,Turnham Green Terrace,London,W4 1LR"
940GZZLUTWH,Tower Hill Underground Station,NaptanMetroStation,51.509975,-0.07654,district,yes,1,"Tower Hill Station,London Underground Ltd.,Trinity Square,London,EC3N 4DJ"
940GZZLUUPB,Upminster Bridge Underground Station,NaptanMetroStation,51.558565,0.235824,district,yes,6,"Upminster Bridge Station,London Underground Ltd.,Upminster Rd,Hornchurch,Essex,RM12 6PL"
940GZZLUUPK,Upton Park Underground Station,NaptanMetroStation,51.535345,0.035272,district,yes,3,"Upton Park Station,London Underground Ltd.,Green St,London,E13 9AP"
940GZZLUUPM,Upminster Underground Station,NaptanMetroStation,51.559068,0.250897,district,yes,6,"Upminster Station NR Station Rd,Upminster,Essex,RM14 2TD"
940GZZLUUPY,Upney Underground Station,NaptanMetroStation,51.538376,0.101541,district,yes,4,"Upney Station,London Underground Ltd.,Upney Lane,Barking,Essex,IG11 9LS"
940GZZLUVIC,Victoria Underground Station,NaptanMetroStation,51.496363,-0.143098,district,yes,1,"Victoria Underground Station,London Underground Ltd.,Victoria St,London,SW1E 5ND"
940GZZLUWBN,West Brompton Underground Station,NaptanMetroStation,51.487272,-0.195597,district,yes,2,"West Brompton Station,London Underground Ltd.,Old Brompton Rd,London,SW5 9JX"
940GZZLUWHM,West Ham Underground Station,NaptanMetroStation,51.528141,0.005063,district,yes,2/3,"West Ham Underground Station,London Underground Ltd.,Manor Rd,London,E15 3BN"
940GZZLUWIM,Wimbledon Underground Station,NaptanMetroStation,51.421209,-0.206571,district,yes,3,"Wimbledon,London Underground Ltd.,The Broadway,London,SW19 7NL"
940GZZLUWIP,Wimbledon Park Underground Station,NaptanMetroStation,51.434575,-0.199717,district,yes,3,"Wimbledon Park Station,Arthur Rd,London,SW19 "
940GZZLUWKN,West Kensington Underground Station,NaptanMetroStation,51.490463,-0.206635,district,yes,2,"West Kensington Station,London Underground Ltd.,North End Rd,London,W14 9NL"
940GZZLUWPL,Whitechapel Underground Station,NaptanMetroStation,51.519522,-0.059965,district,no,2,"Whitechapel Station,London Underground Ltd.,277 Whitechapel Rd,London,E1 1BY"
940GZZLUWSM,Westminster Underground Station,NaptanMetroStation,51.501324,-0.124857,district,yes,1,"Westminster Station,London Underground Ltd.,Bridge St,London,SW1A 2JR"
940GZZLUADE,Aldgate East Underground Station,NaptanMetroStation,51.515042,-0.072378,hammersmith-city,yes,1,"Aldgate East Station,London Underground Ltd.,Whitechapel High St,London,E1 7PT"
940GZZLUBBB,Bromley-by-Bow Underground Station,NaptanMetroStation,51.524844,-0.011531,hammersmith-city,yes,2+3,"Bromley-By-Bow,London Underground Ltd.,Blackwell Tunnel Northern Approach,London,E3 3JJ"
940GZZLUBBN,Barbican Underground Station,NaptanMetroStation,51.52028,-0.097988,hammersmith-city,yes,1,"Barbican Station,London Underground Ltd.,Aldersgate St,London,EC1A 4JA"
940GZZLUBKG,Barking Underground Station,NaptanMetroStation,51.539326,0.081064,hammersmith-city,yes,4,"Barking Station BR Station Parade,Longbridge Rd,Barking,Essex,IG11 8TU"
940GZZLUBST,Baker Street Underground Station,NaptanMetroStation,51.522888,-0.157127,hammersmith-city,yes,1,"Baker Street Station Marylebone Rd,London,NW1"
940GZZLUBWR,Bow Road Underground Station,NaptanMetroStation,51.526944,-0.025121,hammersmith-city,no,2,"Bow Road Station,London Underground Ltd.,Bow Road,London,E3 4DH"
940GZZLUEHM,East Ham Underground Station,NaptanMetroStation,51.538953,0.051195,hammersmith-city,yes,3+4,"East Ham Station,London Underground Ltd.,High Street North,London,E6 2JA"
940GZZLUERC,Edgware Road (Circle Line) Underground Station,NaptanMetroStation,51.519863,-0.167829,hammersmith-city,yes,1,"Edgware Road Circle,London Underground Ltd.,Chapel Street,London,NW1 5DH"
940GZZLUESQ,Euston Square Underground Station,NaptanMetroStation,51.525609,-0.135825,hammersmith-city,yes,1,"Euston Square Station,London Underground Ltd.,Euston Rd,London,NW1 2BN"
940GZZLUFCN,Farringdon Underground Station,NaptanMetroStation,51.520257,-0.104908,hammersmith-city,no,1,"Farringdon Station,London Underground Ltd.,Cowcross St,London,EC1M 6BY"
940GZZLUGHK,Goldhawk Road Underground Station,NaptanMetroStation,51.502009,-0.226714,hammersmith-city,yes,2,"Goldhawk Road Station,London Underground Ltd.,Goldhawk Rd,London,W12 8EG"
940GZZLUGPS,Great Portland Street Underground Station,NaptanMetroStation,51.523845,-0.144258,hammersmith-city,yes,1,"Great Portland Street Station,London Underground Ltd.,Euston Rd,London,NW1"
940GZZLUHSC,Hammersmith (H&C Line) Underground Station,NaptanMetroStation,51.493847,-0.225129,hammersmith-city,no,2,"Hammersmith (H & C),London Underground Ltd.,Beadon Road,London,W6 7AA"
940GZZLUKSX,King's Cross St. Pancras Underground Station,NaptanMetroStation,51.530668,-0.12319,hammersmith-city,yes,1,"King's Cross St. Pancras,London Underground Ltd.,Euston Road,London,N1 9AL"
940GZZLULAD,Ladbroke Grove Underground Station,NaptanMetroStation,51.517454,-0.210389,hammersmith-city,yes,2,"Ladbroke Grove Station,London Underground Ltd.,Ladbroke Grove,London,W10 6HJ"
940GZZLULRD,Latimer Road Underground Station,NaptanMetroStation,51.513394,-0.217797,hammersmith-city,yes,2,"Latimer Road Station,London Underground Ltd.,Bramley Rd,London,W10 6SZ"
940GZZLULVT,Liverpool Street Underground Station,NaptanMetroStation,51.517377,-0.083176,hammersmith-city,yes,1,"Liverpool Street Underground Station Central,London Underground Ltd.,Liverpool Street,London,EC2M 7PP"
940GZZLUMED,Mile End Underground Station,NaptanMetroStation,51.525127,-0.033633,hammersmith-city,yes,2,"Mile End Station,London Underground Ltd.,Mile End Rd,London,E3 4DH"
940GZZLUMGT,Moorgate Underground Station,NaptanMetroStation,51.51818,-0.088317,hammersmith-city,no,1,"Moorgate Station,London Underground Ltd.,Moorfields,London,EC2Y 9AE"
940GZZLUPAH,Paddington (H&C Line)-Underground,NaptanMetroStation,51.518192,-0.178303,hammersmith-city,yes,1,"Plaistow Station,London Underground Ltd.,Plaistow Rd,London,E15"
940GZZLUPLW,Plaistow Underground Station,NaptanMetroStation,51.531345,0.01746,hammersmith-city,yes,3,"Royal Oak Station,London Underground Ltd.,Lord Hills Bridge,London,W2 6ET"
940GZZLURYO,Royal Oak Underground Station,NaptanMetroStation,51.519118,-0.188745,hammersmith-city,yes,2,"Shepherd's Bush Market,London Underground Ltd.,Uxbridge Road,London,W12 7JD"
940GZZLUSBM,Shepherd's Bush Market Underground Station,NaptanMetroStation,51.505583,-0.226373,hammersmith-city,yes,2,"Stepney Green Station,London Underground Ltd.,Mile End Rd,London,E1 4AQ"
940GZZLUSGN,Stepney Green Underground Station,NaptanMetroStation,51.521863,-0.046589,hammersmith-city,yes,2,"Upton Park Station,London Underground Ltd.,Green St,London,E13 9AP"
940GZZLUUPK,Upton Park Underground Station,NaptanMetroStation,51.535345,0.035272,hammersmith-city,yes,3,"West Ham Underground Station,London Underground Ltd.,Manor Rd,London,E15 3BN"
940GZZLUWHM,West Ham Underground Station,NaptanMetroStation,51.528141,0.005063,hammersmith-city,yes,2/3,"Wood Lane Station,London Underground Ltd.,Wood Lane,London,"
940GZZLUWLA,Wood Lane Underground Station,NaptanMetroStation,51.509674,-0.224528,hammersmith-city,no,2,"Whitechapel Station,London Underground Ltd.,277 Whitechapel Rd,London,E1 1BY"
940GZZLUWPL,Whitechapel Underground Station,NaptanMetroStation,51.519522,-0.059965,hammersmith-city,yes,2,"Westbourne Park Station,London Underground Ltd.,Western Rd,London,W11 1AB"
940GZZLUWSP,Westbourne Park Underground Station,NaptanMetroStation,51.521115,-0.201063,hammersmith-city,,2,
940GZZLUBMY,Bermondsey Underground Station,NaptanMetroStation,51.497957,-0.063762,jubilee,yes,2,"Bermondsey Station,London Underground Ltd.,142 - 154 Jamaica Rd,London,SE16 4RX"
940GZZLUBND,Bond Street Underground Station,NaptanMetroStation,51.514309,-0.149719,jubilee,no,1,"Bond Street Station,London Underground Ltd.,Oxford St,London,W1R 1FE"
940GZZLUBST,Baker Street Underground Station,NaptanMetroStation,51.522888,-0.157127,jubilee,yes,1,"Baker Street Station Marylebone Rd,London,NW1"
940GZZLUCGT,Canning Town Underground Station,NaptanMetroStation,51.513588,0.00833,jubilee,yes,2/3,"Canning Town Station,London Underground Ltd.,Silvertown Way,Canning Town,London,E16 1DQ"
940GZZLUCPK,Canons Park Underground Station,NaptanMetroStation,51.6077,-0.294693,jubilee,yes,5,"Canons Park Station,London Underground Ltd.,Whitchurch Lane,Edgware,Middx,HA8 6RN"
940GZZLUCWR,Canada Water Underground Station,NaptanMetroStation,51.497949,-0.049715,jubilee,yes,2,"Canada Water Station,London Underground Ltd.,Deal Porter Way,Surrey Quays,London,SE16"
940GZZLUCYF,Canary Wharf Underground Station,NaptanMetroStation,51.503492,-0.018239,jubilee,yes,2,"Canary Wharf Station,London Underground Ltd.,Heron Quays Road,Canary Wharf,London,E14 4HJ"
940GZZLUDOH,Dollis Hill Underground Station,NaptanMetroStation,51.551961,-0.239066,jubilee,no,3,"Dollis Hill Station,London Underground Ltd.,Hamilton Rd,London,NW10 5NB"
940GZZLUFYR,Finchley Road Underground Station,NaptanMetroStation,51.54683,-0.179842,jubilee,no,2,"Finchley Road Underground Station,London Underground Ltd.,Finchley Road,London,NW3 6OP"
940GZZLUGPK,Green Park Underground Station,NaptanMetroStation,51.506951,-0.142783,jubilee,yes,1,"Green Park Station,London Underground Ltd.,Piccadilly,London,W1J 9DZ"
940GZZLUKBN,Kilburn Underground Station,NaptanMetroStation,51.546809,-0.204102,jubilee,yes,2,"Kilburn Station,London Underground Ltd.,Shootup Hill,London,NW6 7QL"
940GZZLUKBY,Kingsbury Underground Station,NaptanMetroStation,51.584852,-0.27879,jubilee,yes,4,"Kingsbury Station,London Underground Ltd.,Kingsbury Rd,London,NW9 9EG"
940GZZLULNB,London Bridge Underground Station,NaptanMetroStation,51.505725,-0.088867,jubilee,yes,1,"London Bridge Underground Station,London Underground Ltd.,21 Duke St Hill,London,SE1 2SW"
940GZZLUNDN,Neasden Underground Station,NaptanMetroStation,51.553992,-0.249836,jubilee,yes,3,"Neasden Station,London Underground Ltd.,Neasden Lane,London,NW10 1PH"
940GZZLUNGW,North Greenwich Underground Station,NaptanMetroStation,51.500474,0.004295,jubilee,yes,2+3,"North Greenwich Station,London Underground Ltd.,5 Millenium Way,London,SE10 0PH"
940GZZLUQBY,Queensbury Underground Station,NaptanMetroStation,51.594196,-0.286219,jubilee,yes,4,"Queensbury Station,London Underground Ltd.,Cumberland Rd,Harrow,Middx,HA8 5NP"
940GZZLUSJW,St. John's Wood Underground Station,NaptanMetroStation,51.534527,-0.173945,jubilee,yes,2,"St. John's Wood,London Underground Ltd.,Wellington Road,London,NW8 6DN"
940GZZLUSTD,Stratford Underground Station,NaptanMetroStation,51.541811,-0.00345,jubilee,yes,2/3,"Stratford Station BR Station St,London,E15 1DE"
940GZZLUSTM,Stanmore Underground Station,NaptanMetroStation,51.619838,-0.303267,jubilee,yes,5,"Stanmore Station,London Underground Ltd.,London Rd,Stanmore,Middx,HA7 4PD"
940GZZLUSWC,Swiss Cottage Underground Station,NaptanMetroStation,51.543687,-0.174891,jubilee,yes,2,"Swiss Cottage Station,London Underground Ltd.,Finchley Rd,London,NW3 6HY"
940GZZLUSWK,Southwark Underground Station,NaptanMetroStation,51.50398,-0.104935,jubilee,yes,1,"Southwark Station,London Underground Ltd.,68 - 70 Blackfriars Rd,London,SE1 8JZ"
940GZZLUWHM,West Ham Underground Station,NaptanMetroStation,51.528141,0.005063,jubilee,yes,2/3,"West Ham Underground Station,London Underground Ltd.,Manor Rd,London,E15 3BN"
940GZZLUWHP,West Hampstead Underground Station,NaptanMetroStation,51.546644,-0.191056,jubilee,yes,2,"West Hampstead Underground Station,London Underground Ltd.,West End Lane,London,NW6 2LS"
940GZZLUWIG,Willesden Green Underground Station,NaptanMetroStation,51.549151,-0.221535,jubilee,yes,2+3,"Willesden Green Station,London Underground Ltd.,Walm Lane,London,NW2 4QT"
940GZZLUWLO,Waterloo Underground Station,NaptanMetroStation,51.503303,-0.114776,jubilee,yes,1,"Waterloo Underground Station,London Underground Ltd.,York Rd,London,SE1 7ND"
940GZZLUWSM,Westminster Underground Station,NaptanMetroStation,51.501324,-0.124857,jubilee,yes,1,"Westminster Station,London Underground Ltd.,Bridge St,London,SW1A 2JR"
940GZZLUWYP,Wembley Park Underground Station,NaptanMetroStation,51.563204,-0.279261,jubilee,yes,4,"Wembley Park Station,London Underground Ltd.,Bridge Road,Wembley,Middlesex,HA9 9AA"
940GZZLUALD,Aldgate Underground Station,NaptanMetroStation,51.514251,-0.075683,metropolitan,yes,1,"Aldgate Station,London Underground Ltd.,Aldgate High St,London,EC3N 1AH"
940GZZLUAMS,Amersham Underground Station,NaptanMetroStation,51.674127,-0.607708,metropolitan,yes,9,"Amersham Station,Stn Approach,Amersham,Bucks HP6 5AZ"
940GZZLUBBN,Barbican Underground Station,NaptanMetroStation,51.52028,-0.097988,metropolitan,yes,1,"Barbican Station,London Underground Ltd.,Aldersgate St,London,EC1A 4JA"
940GZZLUBST,Baker Street Underground Station,NaptanMetroStation,51.522888,-0.157127,metropolitan,yes,1,"Baker Street Station Marylebone Rd,London,NW1"
940GZZLUCAL,Chalfont & Latimer Underground Station,NaptanMetroStation,51.667985,-0.560682,metropolitan,yes,8,"Chalfont & Latimer Station,London Underground Ltd.,Station Approach,Little Chalfont,Amersham,Bucks,HP7 9PR"
940GZZLUCSM,Chesham Underground Station,NaptanMetroStation,51.70521,-0.611241,metropolitan,yes,9,"Chesham Station,London Underground Ltd.,Station Approach,Chesham,Bucks,HP5 1DH"
940GZZLUCXY,Croxley Underground Station,NaptanMetroStation,51.647044,-0.441708,metropolitan,yes,7,"Croxley Station,London Underground Ltd.,Watford Road,Rickmansworth,Herts,WD3 3DY"
940GZZLUCYD,Chorleywood Underground Station,NaptanMetroStation,51.654359,-0.518453,metropolitan,yes,7,"Chorleywood Station,London Underground Ltd.,Station Approach,Chorleywood,Rickmansworth,Herts WD3 5ND"
940GZZLUEAE,Eastcote Underground Station,NaptanMetroStation,51.576504,-0.397376,metropolitan,no,5,"Eastcote Station,London Underground Ltd.,Field End Rd,Ruislip,Middx,HA5 1QZ"
940GZZLUESQ,Euston Square Underground Station,NaptanMetroStation,51.525609,-0.135825,metropolitan,yes,1,"Euston Square Station,London Underground Ltd.,Euston Rd,London,NW1 2BN"
940GZZLUFCN,Farringdon Underground Station,NaptanMetroStation,51.520257,-0.104908,metropolitan,no,1,"Farringdon Station,London Underground Ltd.,Cowcross St,London,EC1M 6BY"
940GZZLUFYR,Finchley Road Underground Station,NaptanMetroStation,51.54683,-0.179842,metropolitan,no,2,"Finchley Road Underground Station,London Underground Ltd.,Finchley Road,London,NW3 6OP"
940GZZLUGPS,Great Portland Street Underground Station,NaptanMetroStation,51.523845,-0.144258,metropolitan,yes,1,"Great Portland Street Station,London Underground Ltd.,Euston Rd,London,NW1"
940GZZLUHGD,Hillingdon Underground Station,NaptanMetroStation,51.553712,-0.449818,metropolitan,yes,6,"Hillingdon Station,London Underground Ltd.,Long Lane,Hillingdon,Uxbridge,Middlesex,UB10 9NR"
940GZZLUHOH,Harrow-on-the-Hill Underground Station,NaptanMetroStation,51.579202,-0.337226,metropolitan,yes,5,"Ickenham Station,London Underground Ltd.,Glebe Avenue,Uxbridge,Middx,UB10 8PD"
940GZZLUICK,Ickenham Underground Station,NaptanMetroStation,51.561989,-0.441991,metropolitan,yes,6,"King's Cross St. Pancras,London Underground Ltd.,Euston Road,London,N1 9AL"
940GZZLUKSX,King's Cross St. Pancras Underground Station,NaptanMetroStation,51.530668,-0.12319,metropolitan,yes,1,"Liverpool Street Underground Station Central,London Underground Ltd.,Liverpool Street,London,EC2M 7PP"
940GZZLULVT,Liverpool Street Underground Station,NaptanMetroStation,51.517377,-0.083176,metropolitan,yes,1,"Moorgate Station,London Underground Ltd.,Moorfields,London,EC2Y 9AE"
940GZZLUMGT,Moorgate Underground Station,NaptanMetroStation,51.51818,-0.088317,metropolitan,no,1,"Moor Park Station,London Underground Ltd.,Sandy Lodge Lane,Rickmansworth,Herts,HA6 2JQ."
940GZZLUMPK,Moor Park Underground Station,NaptanMetroStation,51.629844,-0.432443,metropolitan,yes,6+7,"North Harrow Station,London Underground Ltd.,Station Rd,North Harrow,Middx,HA2 7SR"
940GZZLUNHA,North Harrow Underground Station,NaptanMetroStation,51.58487,-0.36241,metropolitan,yes,5,"Northwick Park Station,London Underground Ltd.,Northwick Avenue,Harrow,Middx,HA3 0AT"
940GZZLUNKP,Northwick Park Underground Station,NaptanMetroStation,51.578488,-0.318057,metropolitan,yes,4,"Northwood Station,London Underground Ltd.,Station Approach,Green Lane,Northwood,Middx,HA6 2XL"
940GZZLUNOW,Northwood Underground Station,NaptanMetroStation,51.611052,-0.423818,metropolitan,yes,6,"Northwood Hills Station,London Underground Ltd.,Joel St,Northwood,Middx,HA6 1NZ"
940GZZLUNWH,Northwood Hills Underground Station,NaptanMetroStation,51.60057,-0.409453,metropolitan,yes,6,"Pinner Station,London Underground Ltd.,Station Approach,Pinner,Middx,HA5 5LZ"
940GZZLUPNR,Pinner Underground Station,NaptanMetroStation,51.5929,-0.381164,metropolitan,yes,5,"Preston Road Station,London Underground Ltd.,Preston Rd,Wembley,Middx,HA3 0PS"
940GZZLUPRD,Preston Road Underground Station,NaptanMetroStation,51.571979,-0.295107,metropolitan,yes,4,"Rickmansworth Station,London Underground Ltd.,Station Approach,Rickmansworth,Herts,WD3 1QY"
940GZZLURKW,Rickmansworth Underground Station,NaptanMetroStation,51.640207,-0.473693,metropolitan,yes,7,"Ruislip Manor Station,London Underground Ltd.,Victoria Rd,Ruislip,Middx,HA4 9AA"
940GZZLURSM,Ruislip Manor Underground Station,NaptanMetroStation,51.5732,-0.412963,metropolitan,yes,6,"Ruislip Station,London Underground Ltd.,Station Approach,Ruislip,Middx,HA4 8LD"
940GZZLURSP,Ruislip Underground Station,NaptanMetroStation,51.571351,-0.421887,metropolitan,yes,6,"Rayners Lane Station,London Underground Ltd.,Alexandra Avenue,Harrow,HA5 5EG,Middx"
940GZZLURYL,Rayners Lane Underground Station,NaptanMetroStation,51.575154,-0.37113,metropolitan,yes,5,"Uxbridge Station,London Underground Ltd.,High St,Uxbridge,Middx,UB8 1JZ"
940GZZLUUXB,Uxbridge Underground Station,NaptanMetroStation,51.546563,-0.47794,metropolitan,yes,6,"Watford Station,London Underground Ltd.,Cassiobury Park Avenue,Watford,Herts,WD18 7LE"
940GZZLUWAF,Watford Underground Station,NaptanMetroStation,51.657446,-0.41738,metropolitan,no,7,"West Harrow Station,London Underground Ltd.,Vaughan Rd,Harrow,Middx,HA1 4HE"
940GZZLUWHW,West Harrow Underground Station,NaptanMetroStation,51.579717,-0.353401,metropolitan,yes,5,"Willesden Green Station,London Underground Ltd.,Walm Lane,London,NW2 4QT"
940GZZLUWIG,Willesden Green Underground Station,NaptanMetroStation,51.549151,-0.221535,metropolitan,yes,2+3,"Wembley Park Station,London Underground Ltd.,Bridge Road,Wembley,Middlesex,HA9 9AA"
940GZZLUWYP,Wembley Park Underground Station,NaptanMetroStation,51.563204,-0.279261,metropolitan,yes,4,
940GZZLUACY,Archway Underground Station,NaptanMetroStation,51.565484,-0.134815,northern,yes,2+3,"Archway Station,London Underground Ltd.,Junction Rd,London,N19 5RQ"
940GZZLUAGL,Angel Underground Station,NaptanMetroStation,51.532796,-0.105992,northern,yes,1,"Angel Station,London Underground Ltd.,City Rd,London,EC1V 1NE"
940GZZLUBLM,Balham Underground Station,NaptanMetroStation,51.443291,-0.152994,northern,yes,3,"Balham Underground Station,London Underground Ltd.,Balham High Rd,London,SW12 9BW"
940GZZLUBNK,Bank Underground Station,NaptanMetroStation,51.513424,-0.088948,northern,yes,1,"Bank/Monument Complex,London Underground Ltd.,Princes St,London,EC3V 3LA"
940GZZLUBOR,Borough Underground Station,NaptanMetroStation,51.501203,-0.093365,northern,yes,1,"Borough Station,London Underground Ltd.,Borough High St,London,SE1 1JX"
940GZZLUBTK,Burnt Oak Underground Station,NaptanMetroStation,51.602781,-0.264047,northern,yes,4,"Burnt Oak Station,London Underground Ltd.,Watling Avenue,Edgware,Middx,HA8 0LA"
940GZZLUBTX,Brent Cross Underground Station,NaptanMetroStation,51.576656,-0.21362,northern,yes,3,"Brent Cross Station,London Underground Ltd.,Highfield Avenue,London,NW11 9UA"
940GZZLUBZP,Belsize Park Underground Station,NaptanMetroStation,51.550316,-0.164644,northern,yes,2,"Belsize Park Station,London Underground Ltd.,Haverstock Hill,London,NW3 2AL"
940GZZLUCFM,Chalk Farm Underground Station,NaptanMetroStation,51.544124,-0.153384,northern,yes,2,"Chalk Farm Station,London Underground Ltd.,Adelaide Rd,London,NW3 2BP"
940GZZLUCHX,Charing Cross Underground Station,NaptanMetroStation,51.507415,-0.127273,northern,yes,1,"Charing Cross Underground Station,London Underground Ltd.,Trafalgar Square,London,WC2N 5DR"
940GZZLUCND,Colindale Underground Station,NaptanMetroStation,51.595431,-0.249918,northern,yes,4,"Colindale Station,London Underground Ltd.,Colindale Avenue,London,NW9 5HR"
940GZZLUCPC,Clapham Common Underground Station,NaptanMetroStation,51.461745,-0.138314,northern,yes,2,"Clapham Common Station,London Underground Ltd.,The Pavement,London,SW4 7AJ"
940GZZLUCPN,Clapham North Underground Station,NaptanMetroStation,51.465138,-0.130012,northern,yes,2,"Clapham North Station,London Underground Ltd.,Clapham High St,London,SW4 7TS"
940GZZLUCPS,Clapham South Underground Station,NaptanMetroStation,51.452657,-0.147579,northern,yes,2+3,"Clapham South Station,London Underground Ltd.,Balham Hill,London,SW12 9DU"
940GZZLUCSD,Colliers Wood Underground Station,NaptanMetroStation,51.418162,-0.178084,northern,yes,3,"Colliers Wood Station,London Underground Ltd.,Colliers Wood High St,London,SW19 2HR"
940GZZLUCTN,Camden Town Underground Station,NaptanMetroStation,51.539297,-0.142735,northern,yes,2,"Camden Town Station,London Underground Ltd.,Camden High St,London,NW1 8NH"
940GZZLUEAC,Elephant & Castle Underground Station,NaptanMetroStation,51.49454,-0.100601,northern,yes,1+2,"Elephant & Castle Underground Station,London Underground Ltd.,London Rd,London,SE1 6LW"
940GZZLUEFY,East Finchley Underground Station,NaptanMetroStation,51.587138,-0.165008,northern,yes,3,"East Finchley Station,London Underground Ltd.,High Rd,London,N2 0NW"
940GZZLUEGW,Edgware Underground Station,NaptanMetroStation,51.613652,-0.274927,northern,yes,5,"Edgware Station,London Underground Ltd.,Station Rd,Edgware,Middx,HA8 7AW"
940GZZLUEMB,Embankment Underground Station,NaptanMetroStation,51.507062,-0.122662,northern,yes,1,"Embankment Station,London Underground Ltd.,Villiers St,London,WC2N 6NS"
940GZZLUEUS,Euston Underground Station,NaptanMetroStation,51.527829,-0.131842,northern,yes,1,"Euston Underground Station,London Underground Ltd.,Eversholt St,London,NW1 2DU"
940GZZLUFYC,Finchley Central Underground Station,NaptanMetroStation,51.600928,-0.192524,northern,yes,4,"Finchley Central Station,London Underground Ltd.,Regents Park Road,London,N3 2RY"
940GZZLUGDG,Goodge Street Underground Station,NaptanMetroStation,51.520603,-0.134357,northern,yes,1,"Goodge Street Station,London Underground Ltd.,75 Tottenham Court Rd,London,W1P 9PA"
940GZZLUGGN,Golders Green Underground Station,NaptanMetroStation,51.572265,-0.194036,northern,yes,3,"Golders Green Station,London Underground Ltd.,North End Rd,London,NW11 7RN"
940GZZLUHBT,High Barnet Underground Station,NaptanMetroStation,51.65054,-0.194295,northern,yes,5,"High Barnet Station,London Underground Ltd.,Barnet Hill,Barnet,Herts,EN5 5RP"
940GZZLUHCL,Hendon Central Underground Station,NaptanMetroStation,51.583307,-0.226423,northern,yes,3+4,"Hendon Central Station,London Underground Ltd.,Queens Rd,London,NW4 3AS"
940GZZLUHGT,Highgate Underground Station,NaptanMetroStation,51.577539,-0.145853,northern,yes,3,"Highgate Station,London Underground Ltd.,Archway Rd,London,N6"
940GZZLUHTD,Hampstead Underground Station,NaptanMetroStation,51.556638,-0.178484,northern,yes,2+3,"Hampstead Station,London Underground Ltd.,Hampstead High St,London,NW3 1QG"
940GZZLUKNG,Kennington Underground Station,NaptanMetroStation,51.488341,-0.105958,northern,yes,2,"Kennington Station,London Underground Ltd.,Kennington Park Rd,London,SE11 4QJ"
940GZZLUKSH,Kentish Town Underground Station,NaptanMetroStation,51.550318,-0.140729,northern,yes,2,"Kentish Town Underground Station,London Underground Ltd.,Kentish Town Rd,London,NW5 2AA"
940GZZLUKSX,King's Cross St. Pancras Underground Station,NaptanMetroStation,51.530668,-0.12319,northern,yes,1,"King's Cross St. Pancras,London Underground Ltd.,Euston Road,London,N1 9AL"
940GZZLULNB,London Bridge Underground Station,NaptanMetroStation,51.505725,-0.088867,northern,yes,1,"London Bridge Underground Station,London Underground Ltd.,21 Duke St Hill,London,SE1 2SW"
940GZZLULSQ,Leicester Square Underground Station,NaptanMetroStation,51.51139,-0.128421,northern,yes,1,"Leicester Square Station,London Underground Ltd.,Cranbourn St,London,WC2H 0AP"
940GZZLUMDN,Morden Underground Station,NaptanMetroStation,51.402144,-0.194838,northern,yes,4,"Morden Underground Station,London Underground Ltd.,London Rd,Morden,Surrey,SM4 5AZ"
940GZZLUMGT,Moorgate Underground Station,NaptanMetroStation,51.51818,-0.088317,northern,no,1,"Moorgate Station,London Underground Ltd.,Moorfields,London,EC2Y 9AE"
940GZZLUMHL,Mill Hill East Underground Station,NaptanMetroStation,51.608237,-0.209983,northern,yes,4,"Mill Hill East Station,London Underground Ltd.,Bittacy Hill,London,NW7 1BS"
940GZZLUMTC,Mornington Crescent Underground Station,NaptanMetroStation,51.534684,-0.138785,northern,yes,2,"Mornington Crescent Station,London Underground Ltd.,Eversholt St,London,NW1 2JA"
940GZZLUODS,Old Street Underground Station,NaptanMetroStation,51.525869,-0.087764,northern,yes,1,"Old Street Station,London Underground Ltd.,Old St,London,EC1Y 1BE"
940GZZLUOVL,Oval Underground Station,NaptanMetroStation,51.481853,-0.112434,northern,yes,2,"Oval Station,London Underground Ltd.,318 Kennington Park Rd,London,SE11 4PP"
940GZZLUSKW,Stockwell Underground Station,NaptanMetroStation,51.472188,-0.122639,northern,yes,2,"Stockwell Station,London Underground Ltd.,Clapham Rd,London,SW9 9AE"
940GZZLUSWN,South Wimbledon Underground Station,NaptanMetroStation,51.415311,-0.192003,northern,yes,3+4,"South Wimbledon Station,London Underground Ltd.,High St,London,SW19 1DE"
940GZZLUTAW,Totteridge & Whetstone Underground Station,NaptanMetroStation,51.630605,-0.179207,northern,yes,4,"Totteridge & Whetstone Station,London Underground Ltd.,Totteridge Lane,London,N20 9QP"
940GZZLUTBC,Tooting Bec Underground Station,NaptanMetroStation,51.435681,-0.159733,northern,yes,3,"Tooting Bec Station,London Underground Ltd.,Balham High Rd,London,SW17 9AH"
940GZZLUTBY,Tooting Broadway Underground Station,NaptanMetroStation,51.427633,-0.168371,northern,yes,3,"Tooting Broadway Station,London Underground Ltd.,Tooting High St,London,SW17 0SU"
940GZZLUTCR,Tottenham Court Road Underground Station,NaptanMetroStation,51.516431,-0.130406,northern,no,1,"Tottenham Court Road Station,London Underground Ltd.,Oxford St,London,W1"
